state_ut,district,year,murder,rape,robbery,theft,riots,cheating,dowry_deaths,total_ipc_crimes
MAHARASHTRA,OSMANABAD,2001,48,16,29,349,101,34,2,2702
MAHARASHTRA,PARBHANI,2001,49,25,43,230,148,42,1,2475
MAHARASHTRA,PUNE COMMR.,2001,71,56,98,2508,903,347,2,8936
MAHARASHTRA,PUNE RLY.,2001,4,0,4,302,3,3,0,386
MAHARASHTRA,PUNE RURAL,2001,119,42,70,635,150,46,5,4380
MAHARASHTRA,RAIGAD,2001,53,20,27,296,104,44,1,2218
MAHARASHTRA,RATNAGIRI,2001,17,10,14,256,69,20,0,1431
MAHARASHTRA,SANGLI,2001,85,32,27,515,128,55,12,2999
MAHARASHTRA,SATARA,2001,57,32,20,464,93,91,13,3465
MAHARASHTRA,SINDHUDURG,2001,14,7,4,106,17,13,0,821
MAHARASHTRA,SOLAPUR COMMR.,2001,30,16,32,306,70,49,6,1567
MAHARASHTRA,SOLAPUR RURAL,2001,101,35,29,365,162,30,6,3145
MAHARASHTRA,THANE COMMR.,2001,133,39,146,1774,223,477,6,6616
MAHARASHTRA,THANE RURAL,2001,140,65,53,523,148,83,6,3780
MAHARASHTRA,WARDHA,2001,60,35,20,592,174,29,9,3443
MAHARASHTRA,WASHIM,2001,29,15,17,409,65,5,10,1826
MAHARASHTRA,YAVATMAL,2001,56,56,33,788,106,45,12,4157
MAHARASHTRA,TOTAL,2001,2839,1302,2239,39866,6719,4273,308,171233
MANIPUR,BISHNUPUR,2001,29,1,2,11,11,3,0,226
MANIPUR,CHANDEL,2001,7,0,4,1,0,1,0,74
MANIPUR,CHURACHANDPUR,2001,35,1,0,12,0,3,0,132
MANIPUR,IMPHAL(EAST),2001,29,7,1,28,24,16,0,337
MANIPUR,IMPHAL(WEST),2001,44,7,2,121,83,25,0,1084
MANIPUR,SENAPATI,2001,27,0,1,9,2,1,0,176
MANIPUR,TAMENGLONG,2001,2,0,0,4,0,0,0,14
MANIPUR,THOUBAL,2001,32,4,6,20,11,17,0,403
MANIPUR,UKHRUL,2001,4,0,3,11,0,0,0,43
MANIPUR,TOTAL,2001,209,20,19,217,131,66,0,2489
MEGHALAYA,GARO HILLS EAST,2001,16,2,14,16,1,1,0,134
MEGHALAYA,GARO HILLS SOUTH,2001,6,1,4,8,1,0,0,49
MEGHALAYA,GARO HILLS WEST,2001,19,5,4,30,3,4,0,235
MEGHALAYA,JAINTIA HILLS,2001,35,7,7,30,1,2,0,214
MEGHALAYA,KHASI HILLS EAST,2001,50,5,68,142,2,18,0,754
MEGHALAYA,KHASI HILLS WEST,2001,16,4,16,23,0,1,0,125
MEGHALAYA,RI-BHOI,2001,22,2,12,22,0,3,0,176
MEGHALAYA,TOTAL,2001,164,26,125,271,8,29,0,1687
MIZORAM,AIZAWL,2001,12,26,8,562,1,45,0,1126
MIZORAM,CHAMPHAI,2001,2,7,0,51,0,8,0,203
MIZORAM,KOLASIB,2001,3,6,0,83,1,5,0,216
MIZORAM,LAWNGTLAI,2001,2,2,0,25,0,2,0,160
MIZORAM,LUNGLEI,2001,5,3,0,120,0,5,0,229
MIZORAM,MAMIT,2001,4,0,13,12,1,0,0,74
MIZORAM,SAIHA,2001,2,3,1,0,0,6,0,182
MIZORAM,SERCHHIP,2001,1,5,1,25,0,0,0,56
MIZORAM,TOTAL,2001,31,52,23,878,3,71,0,2246
NAGALAND,DIMAPUR,2001,36,4,89,114,0,7,0,464
NAGALAND,KIPHIRE,2001,1,0,0,5,0,0,0,18
NAGALAND,KOHIMA,2001,25,6,19,66,0,16,0,335
NAGALAND,MOKOKCHUNG,2001,12,1,5,12,0,3,0,93
NAGALAND,MON,2001,3,2,5,6,0,2,0,57
NAGALAND,PEREN,2001,0,0,1,4,0,1,0,28
NAGALAND,PHEK,2001,7,1,2,7,0,0,0,51
NAGALAND,TUENSANG,2001,1,0,2,5,0,2,0,41
NAGALAND,WOKHA,2001,12,1,3,28,2,1,0,93
NAGALAND,ZUNHEBOTO,2001,4,2,3,11,0,2,0,54
NAGALAND,TOTAL,2001,101,17,129,258,2,34,0,1234
ODISHA,ANGUL,2001,39,33,19,175,62,26,8,1461
ODISHA,BALASORE,2001,17,58,43,164,76,27,36,2341
ODISHA,BARAGARH,2001,23,19,25,146,80,16,0,1244
ODISHA,BERHAMPUR,2001,23,10,54,143,41,19,4,1270
ODISHA,BHADRAK,2001,27,35,16,93,53,11,23,1354
ODISHA,BOLANGIR,2001,32,19,20,112,51,38,4,1323
ODISHA,BOUDH,2001,9,6,5,39,24,4,1,415
ODISHA,CUTTACK,2001,35,34,121,738,33,105,39,4258
ODISHA,DEOGARH,2001,16,8,7,22,17,2,2,363
ODISHA,DHENKANAL,2001,25,15,26,84,55,18,14,1156
ODISHA,GAJAPATI,2001,19,10,1,40,16,13,1,433
ODISHA,GANJAM,2001,58,22,31,124,64,14,1,1790
ODISHA,JAGATSINGHPUR,2001,26,12,31,136,23,7,16,1314
ODISHA,JAJPUR,2001,21,24,30,129,21,9,16,1522
ODISHA,JHARSUGUDA,2001,15,12,12,81,6,11,4,750
ODISHA,KALAHANDI,2001,29,30,34,75,91,12,0,1269
ODISHA,KANDHAMAL,2001,24,34,19,115,44,8,4,1000
ODISHA,KENDRAPARA,2001,24,11,21,78,16,10,24,1057
ODISHA,KEONJHAR,2001,62,38,16,154,55,17,4,1922
ODISHA,KHURDA,2001,46,65,151,953,86,126,11,5076
ODISHA,KORAPUT,2001,39,38,16,153,64,31,7,1563
ODISHA,MALKANGIR,2001,36,14,8,42,23,6,0,496
ODISHA,MAYURBHANJ,2001,74,77,39,199,44,22,19,2029
ODISHA,NAYAGARH,2001,26,17,19,60,37,9,14,852
ODISHA,NOWRANGPUR,2001,19,13,14,83,74,3,0,687
ODISHA,NUAPADA,2001,13,9,11,44,22,5,0,466
ODISHA,PURI,2001,25,41,33,236,38,24,29,2202
ODISHA,RAYAGADA,2001,35,9,3,64,64,11,1,850
ODISHA,ROURKELA,2001,20,12,21,209,11,21,2,1213
ODISHA,SAMBALPUR,2001,39,18,50,303,56,25,0,2159
ODISHA,SONEPUR,2001,9,8,6,35,17,9,6,444
ODISHA,SRP(CUTTACK),2001,3,1,8,287,1,2,0,461
ODISHA,SRP(ROURKELA),2001,7,2,10,135,7,1,0,269
ODISHA,SUNDARGARH,2001,72,36,38,171,54,19,4,1652
ODISHA,TOTAL,2001,987,790,958,5622,1426,681,294,46661
PUNJAB,AMRITSAR,2001,36,9,6,141,0,121,7,1244
PUNJAB,BARNALA,2001,15,12,0,39,0,48,6,501
PUNJAB,BATALA,2001,18,8,2,26,0,44,6,393
PUNJAB,BHATINDA,2001,25,13,1,94,0,164,4,1080
PUNJAB,FARIDKOT,2001,12,6,1,56,0,46,4,463
PUNJAB,FATEHGARH SAHIB,2001,16,11,5,62,0,44,4,671
PUNJAB,FEROZEPUR,2001,50,22,5,115,0,87,11,1110
PUNJAB,G.R.P,2001,10,0,3,41,0,81,3,482
PUNJAB,GURDASPUR,2001,22,12,4,38,0,31,6,580
PUNJAB,HOSHIARPUR,2001,47,19,10,119,0,120,12,1237
PUNJAB,JAGRAON,2001,27,19,5,90,0,29,7,633
PUNJAB,JALANDHAR,2001,74,21,6,290,0,271,17,2461
PUNJAB,KAPURTHALA,2001,20,8,5,64,0,140,2,755
PUNJAB,KHANNA,2001,17,6,6,44,1,36,4,486
PUNJAB,LUDHIANA,2001,74,38,23,624,0,437,11,3785
PUNJAB,MAJITHA,2001,26,9,1,31,0,37,9,500
PUNJAB,MANSA,2001,25,6,0,42,0,36,2,425
PUNJAB,MOGA,2001,23,11,6,64,0,49,6,754
PUNJAB,MUKTSAR,2001,19,3,1,49,0,36,1,432
PUNJAB,NAWAN SHAHR,2001,17,11,5,57,0,80,4,612
PUNJAB,PATIALA,2001,56,23,16,583,0,404,10,5973
PUNJAB,ROPAR,2001,26,6,1,129,0,111,5,1278
PUNJAB,SANGRUR,2001,46,15,13,157,0,111,10,1285
PUNJAB,TARN TARAN,2001,37,10,6,68,0,58,8,634
PUNJAB,TOTAL,2001,738,298,131,3023,1,2621,159,27774
RAJASTHAN,AJMER,2001,39,16,46,748,112,314,12,6618
RAJASTHAN,ALWAR,2001,85,34,52,964,445,363,43,7023
RAJASTHAN,BANSWARA,2001,40,90,23,118,427,54,10,3508
RAJASTHAN,BARAN,2001,36,81,32,365,167,102,3,4333
RAJASTHAN,BARMER,2001,11,13,12,185,67,62,13,2369
RAJASTHAN,BHARATPUR,2001,75,48,41,808,445,304,24,7291
RAJASTHAN,BHILWARA,2001,34,42,49,787,257,354,5,6335
RAJASTHAN,BIKANER,2001,21,35,4,431,108,195,13,3952
RAJASTHAN,BUNDI,2001,33,36,33,391,229,106,2,4078
RAJASTHAN,CHITTORGARH,2001,41,67,47,730,507,283,7,7062
RAJASTHAN,CHURU,2001,26,24,11,210,198,143,8,2880
RAJASTHAN,DAUSA,2001,28,9,14,380,717,102,8,3546
RAJASTHAN,DHOLPUR,2001,42,24,27,240,552,64,21,3096
RAJASTHAN,DUNGARPUR,2001,31,17,8,74,207,40,3,1997
RAJASTHAN,G.R.P.,2001,3,1,12,584,16,7,0,962
RAJASTHAN,GANGANAGAR,2001,51,55,14,408,36,396,13,5610
RAJASTHAN,HANUMANGARH,2001,56,35,12,348,135,290,20,3956
RAJASTHAN,JAIPUR,2001,91,61,79,3207,3181,1103,29,20604
RAJASTHAN,JAISALMER,2001,9,2,4,142,28,30,3,1020
RAJASTHAN,JALORE,2001,17,10,11,156,44,67,12,2507
RAJASTHAN,JHALAWAR,2001,38,65,45,383,206,95,8,3533
RAJASTHAN,JHUNJHUNU,2001,37,19,6,392,262,129,0,4102
RAJASTHAN,JODHPUR,2001,30,20,43,831,172,450,12,6535
RAJASTHAN,KARAULI,2001,35,21,12,298,134,63,10,2908
RAJASTHAN,KOTA,2001,58,50,86,1213,229,308,17,7383
RAJASTHAN,NAGAUR,2001,48,22,23,407,57,164,14,4575
RAJASTHAN,PALI,2001,43,25,14,294,138,185,15,4640
RAJASTHAN,RAJSAMAND,2001,15,13,7,191,303,118,6,2872
RAJASTHAN,SAWAI MADHOPUR,2001,23,19,31,310,180,125,6,3094
RAJASTHAN,SIKAR,2001,46,13,14,379,941,207,15,4333
RAJASTHAN,SIROHI,2001,31,22,16,122,104,73,8,2185
RAJASTHAN,TONK,2001,19,17,19,298,175,117,7,3913
RAJASTHAN,UDAIPUR,2001,67,43,42,545,435,231,9,6365
RAJASTHAN,TOTAL,2001,1259,1049,889,16939,11214,6644,376,155185
SIKKIM,EAST,2001,13,7,2,50,1,10,0,279
SIKKIM,NORTH,2001,1,0,0,3,0,3,0,36
SIKKIM,SOUTH,2001,4,1,0,9,0,0,0,79
SIKKIM,WEST,2001,1,0,1,12,2,0,0,50
SIKKIM,TOTAL,2001,19,8,3,74,3,13,0,444
TAMIL NADU,ARIYALUR,2001,24,6,3,124,101,22,3,1754
TAMIL NADU,CHENGAI,2001,78,20,52,933,119,96,16,7035
TAMIL NADU,CHENNAI,2001,91,28,127,2167,105,600,13,7292
TAMIL NADU,CHENNAI RLY.,2001,5,0,8,154,15,7,0,493
TAMIL NADU,COIMBATORE RURAL,2001,77,18,41,1008,455,102,16,9115
TAMIL NADU,COIMBATORE URBAN,2001,16,4,15,952,79,110,5,3490
TAMIL NADU,CUDDALORE,2001,60,16,33,547,250,11,9,8018
TAMIL NADU,DHARMAPURI,2001,88,17,22,427,433,33,6,5123
TAMIL NADU,DINDIGUL,2001,72,14,13,479,69,24,8,4657
TAMIL NADU,ERODE,2001,63,9,13,662,63,85,4,6631
TAMIL NADU,KANCHIPURAM,2001,45,21,10,494,81,19,6,5840
TAMIL NADU,KANYAKUMARI,2001,33,6,4,260,10,16,5,3732
TAMIL NADU,KARUR,2001,28,4,9,226,30,15,2,2245
TAMIL NADU,MADURAI RURAL,2001,64,13,42,351,286,59,5,4877
TAMIL NADU,MADURAI URBAN,2001,34,2,33,803,90,296,12,4161
TAMIL NADU,NAGAPATTINAM,2001,36,12,2,318,51,15,4,3724
TAMIL NADU,NAMAKKAL,2001,36,7,6,153,56,15,4,2659
TAMIL NADU,NILGIRIS,2001,16,8,5,102,39,10,2,1330
TAMIL NADU,PERAMBALUR,2001,10,3,2,47,56,27,0,1100
TAMIL NADU,PUDUKOTTAI,2001,30,5,5,238,198,8,2,3416
TAMIL NADU,RAMNATHAPURAM,2001,33,13,4,172,205,24,4,3234
TAMIL NADU,SALEM RURAL,2001,78,8,8,192,170,5,8,4225
TAMIL NADU,SALEM URBAN,2001,12,2,20,467,42,49,3,1846
TAMIL NADU,SIVAGANGAI,2001,26,5,10,328,88,22,4,3030
TAMIL NADU,THANJAVUR,2001,49,0,16,435,150,33,0,3506
TAMIL NADU,THENI,2001,16,4,9,240,69,58,4,2646
TAMIL NADU,THIRUNELVELI RURAL,2001,74,57,27,560,97,51,3,6350
TAMIL NADU,THIRUNELVELI URBAN,2001,12,3,10,227,8,5,0,1569
TAMIL NADU,THIRUVALLUR,2001,34,16,11,226,201,28,6,3468
TAMIL NADU,THIRUVANNAMALAI,2001,44,5,14,402,218,30,1,4749
TAMIL NADU,THIRUVARUR,2001,31,7,6,182,59,15,4,3043
TAMIL NADU,THOOTHUGUDI,2001,69,12,34,484,112,41,1,5290
TAMIL NADU,TRICHY RLY.,2001,0,0,1,40,4,0,0,206
TAMIL NADU,TRICHY RURAL,2001,52,6,0,213,55,14,3,3104
TAMIL NADU,TRICHY URBAN,2001,24,5,6,504,10,58,4,2279
TAMIL NADU,VELLORE,2001,78,13,25,744,440,55,8,7941
TAMIL NADU,VILLUPURAM,2001,67,37,7,339,483,26,14,7120
TAMIL NADU,VIRUDHUNAGAR,2001,57,17,19,509,199,55,2,4503
TAMIL NADU,TOTAL,2001,1662,423,672,16709,5196,2139,191,154801
TRIPURA,DHALAI,2001,35,11,4,7,15,1,2,205
TRIPURA,NORTH,2001,38,29,19,47,29,3,3,566
TRIPURA,SOUTH,2001,42,29,8,37,37,3,5,586
TRIPURA,WEST,2001,125,33,32,168,57,10,6,1444
TRIPURA,TOTAL,2001,240,102,63,259,138,17,16,2801
UTTAR PRADESH,AGRA,2001,153,66,171,1181,377,229,63,6662
UTTAR PRADESH,ALIGARH,2001,229,50,182,727,366,145,44,4688
UTTAR PRADESH,ALLAHABAD,2001,167,42,81,850,260,25,56,6096
UTTAR PRADESH,AMBEDKAR NAGAR,2001,46,19,22,116,64,43,14,1379
UTTAR PRADESH,AURAIYA,2001,53,11,24,82,44,14,21,1137
UTTAR PRADESH,AZAMGARH,2001,120,11,80,187,127,72,32,2247
UTTAR PRADESH,BADAUN,2001,239,47,67,306,64,64,62,3064
UTTAR PRADESH,BAGHPAT,2001,89,15,54,218,55,43,20,1355
UTTAR PRADESH,BAHRAICH,2001,43,14,20,169,50,37,19,1316
UTTAR PRADESH,BALLIA,2001,55,18,14,178,119,14,19,1934
UTTAR PRADESH,BALRAMPUR,2001,26,8,4,81,25,22,12,734
UTTAR PRADESH,BANDA,2001,75,27,31,108,72,55,21,1722
UTTAR PRADESH,BARABANKI,2001,88,41,50,349,81,31,35,2578
UTTAR PRADESH,BAREILLY,2001,272,93,138,784,143,186,57,5269
UTTAR PRADESH,BASTI,2001,48,18,28,171,106,69,22,1753
UTTAR PRADESH,BIJNOR,2001,124,38,56,352,80,119,31,2487
UTTAR PRADESH,BULANDSHAHAR,2001,250,31,103,459,150,107,45,3972
UTTAR PRADESH,CHANDOLI,2001,35,4,18,84,16,47,16,765
UTTAR PRADESH,CHITRAKOOT DHAM,2001,28,8,3,27,15,22,8,392
UTTAR PRADESH,DEORIA,2001,48,7,26,163,196,54,27,2402
UTTAR PRADESH,ETAH,2001,240,57,79,350,259,121,68,4521
UTTAR PRADESH,ETAWAH,2001,82,20,32,166,90,37,29,1942
UTTAR PRADESH,FAIZABAD,2001,77,22,44,245,52,2,17,1967
UTTAR PRADESH,FATEHGARH,2001,120,9,18,126,73,77,22,1694
UTTAR PRADESH,FATEHPUR,2001,132,28,36,132,22,48,46,1946
UTTAR PRADESH,FIROZABAD,2001,135,22,72,292,147,69,48,2726
UTTAR PRADESH,G.R.P.,2001,31,2,49,3141,13,41,1,4352
UTTAR PRADESH,GAUTAMBUDH NAGAR,2001,92,16,47,729,81,127,17,2443
UTTAR PRADESH,GHAZIABAD,2001,230,31,117,1357,123,258,33,5079
UTTAR PRADESH,GHAZIPUR,2001,46,6,17,107,70,32,22,1308
UTTAR PRADESH,GONDA,2001,68,18,32,161,64,89,26,1719
UTTAR PRADESH,GORAKHPUR,2001,96,13,38,192,117,100,16,2598
UTTAR PRADESH,HAMIRPUR,2001,66,14,31,110,55,18,22,1031
UTTAR PRADESH,HARDOI,2001,182,70,50,267,92,51,63,3078
UTTAR PRADESH,HATHRAS,2001,86,16,64,225,150,78,31,2216
UTTAR PRADESH,J.P.NAGAR,2001,112,23,37,166,85,50,14,1665
UTTAR PRADESH,JALAUN,2001,83,6,41,167,75,34,29,1778
UTTAR PRADESH,JAUNPUR,2001,56,11,33,165,112,70,43,1993
UTTAR PRADESH,JHANSI,2001,76,18,35,258,60,62,31,1981
UTTAR PRADESH,KANNAUJ,2001,66,8,13,106,39,30,22,1254
UTTAR PRADESH,KANPUR DEHAT,2001,85,21,30,140,72,40,39,1581
UTTAR PRADESH,KANPUR NAGAR,2001,210,47,128,1309,240,301,64,6808
UTTAR PRADESH,KAUSHAMBI,2001,77,26,18,144,60,30,28,1456
UTTAR PRADESH,KHIRI,2001,172,83,79,492,193,64,88,3754
UTTAR PRADESH,KUSHI NAGAR,2001,69,7,11,107,99,46,18,1456
UTTAR PRADESH,LALITPUR,2001,25,20,6,60,30,21,10,773
UTTAR PRADESH,LUCKNOW,2001,166,62,123,2202,347,427,47,9205
UTTAR PRADESH,MAHARAJGANJ,2001,39,13,7,54,50,35,7,861
UTTAR PRADESH,MAHOBA,2001,56,12,19,60,24,19,11,728
UTTAR PRADESH,MAINPURI,2001,136,13,72,191,120,83,42,2147
UTTAR PRADESH,MATHURA,2001,125,25,97,372,170,127,21,2990
UTTAR PRADESH,MAU,2001,49,17,27,117,122,34,16,1331
UTTAR PRADESH,MEERUT,2001,275,28,210,1202,195,193,34,5377
UTTAR PRADESH,MIRZAPUR,2001,44,16,18,157,28,34,23,1185
UTTAR PRADESH,MORADABAD,2001,213,44,101,607,97,104,45,3445
UTTAR PRADESH,MUZAFFARNAGAR,2001,324,54,150,637,186,94,24,4042
UTTAR PRADESH,PILIBHIT,2001,115,64,62,192,84,69,44,2239
UTTAR PRADESH,PRATAPGARH,2001,76,18,44,139,101,59,33,2421
UTTAR PRADESH,RAIBAREILLY,2001,87,58,41,304,94,35,29,2544
UTTAR PRADESH,RAMPUR,2001,89,22,35,266,51,45,18,1644
UTTAR PRADESH,SAHARANPUR,2001,101,41,65,428,161,161,21,2869
UTTAR PRADESH,SANT KABIRNAGAR,2001,16,9,4,39,27,32,7,599
UTTAR PRADESH,SHAHJAHANPUR,2001,196,55,70,340,61,81,66,2941
UTTAR PRADESH,SHRAWASTI,2001,35,13,13,108,37,22,4,747
UTTAR PRADESH,SIDHARTHNAGAR,2001,13,12,10,82,26,30,13,834
UTTAR PRADESH,SITAPUR,2001,162,85,95,826,124,134,82,4732
UTTAR PRADESH,SONBHADRA,2001,33,5,10,91,21,18,12,595
UTTAR PRADESH,ST.RAVIDASNAGAR,2001,21,1,12,100,26,12,9,590
UTTAR PRADESH,SULTANPUR,2001,103,29,42,295,76,62,38,2540
UTTAR PRADESH,UNNAO,2001,147,53,74,361,147,60,63,3548
UTTAR PRADESH,VARANASI,2001,78,27,95,535,85,99,31,2904
UTTAR PRADESH,TOTAL,2001,7601,1958,3825,27011,7343,5363,2211,178129
UTTARAKHAND,ALMORA,2001,18,4,7,55,4,11,3,251
UTTARAKHAND,BAGESHWAR,2001,10,1,4,13,2,4,8,115
UTTARAKHAND,CHAMOLI,2001,13,3,6,26,22,3,3,213
UTTARAKHAND,CHAMPAWAT,2001,3,0,4,13,1,6,0,127
UTTARAKHAND,DEHRADUN,2001,32,12,31,392,111,122,4,1988
UTTARAKHAND,HARIDWAR,2001,94,13,43,349,137,86,10,1843
UTTARAKHAND,NAINITAL,2001,36,5,26,151,38,26,5,877
UTTARAKHAND,PAURI GARHWAL,2001,26,7,18,81,19,10,5,396
UTTARAKHAND,PITHORAGARH,2001,8,7,6,41,14,8,2,364
UTTARAKHAND,RUDRA PRAYAG,2001,5,2,1,20,10,1,3,106
UTTARAKHAND,TEHRI GARHWAL,2001,7,2,7,37,11,4,2,314
UTTARAKHAND,UDHAMSINGH NAGAR,2001,54,10,32,198,40,33,10,1167
UTTARAKHAND,UTTARKASHI,2001,10,8,6,43,31,4,1,312
UTTARAKHAND,TOTAL,2001,316,74,191,1419,440,318,56,8073
WEST BENGAL,24 PARGANAS NORTH,2001,202,53,56,1679,285,35,23,6167
WEST BENGAL,24 PARGANAS SOUTH,2001,107,47,33,1143,327,4,48,5827
WEST BENGAL,ASANSOL,2001,9,0,1,54,12,9,1,362
WEST BENGAL,BANKURA,2001,35,26,30,235,66,23,22,1180
WEST BENGAL,BIRBHUM,2001,76,43,30,350,282,4,4,2213
WEST BENGAL,BURDWAN,2001,133,46,42,848,237,53,32,4693
WEST BENGAL,COOCHBEHAR,2001,37,36,15,125,49,9,6,1262
WEST BENGAL,DAKSHIN DINAJPUR,2001,25,10,7,126,41,3,4,1011
WEST BENGAL,DARJEELING,2001,46,20,21,467,40,6,2,1778
WEST BENGAL,HOOGHLY,2001,81,29,28,587,363,16,10,3020
WEST BENGAL,HOWRAH,2001,28,2,3,170,45,19,8,1195
WEST BENGAL,HOWRAH CITY,2001,21,7,16,353,79,56,5,1438
WEST BENGAL,HOWRAH G.R.P.,2001,18,1,10,673,25,0,0,951
WEST BENGAL,JALPAIGURI,2001,152,54,58,486,84,12,2,2321
WEST BENGAL,KOLKATA,2001,65,19,149,4040,275,863,6,11970
WEST BENGAL,MALDA,2001,55,40,9,333,52,16,5,1859
WEST BENGAL,MIDNAPUR,2001,120,84,59,581,363,27,58,4617
WEST BENGAL,MURSHIDABAD,2001,130,66,31,378,109,18,12,2683
WEST BENGAL,NADIA,2001,124,71,23,678,227,0,10,3623
WEST BENGAL,PURULIA,2001,69,23,20,300,70,17,3,1292
WEST BENGAL,SEALDAH G.R.P.,2001,23,1,11,276,16,6,0,418
WEST BENGAL,SILIGURI G.R.P.,2001,2,0,1,89,4,1,0,143
WEST BENGAL,UTTAR DINAJPUR,2001,36,31,7,274,44,19,4,1540
WEST BENGAL,TOTAL,2001,1594,709,660,14245,3095,1216,265,61563
A & N ISLANDS,ANDAMAN,2001,13,3,4,65,13,8,0,637
A & N ISLANDS,NICOBAR,2001,0,0,0,0,0,0,0,21
A & N ISLANDS,TOTAL,2001,13,3,4,65,13,8,0,658
CHANDIGARH,CHANDIGARH,2001,15,18,22,1529,91,155,3,3397
CHANDIGARH,TOTAL,2001,15,18,22,1529,91,155,3,3397
D & N HAVELI,D and N HAVELI,2001,3,6,2,45,4,12,0,350
D & N HAVELI,TOTAL,2001,3,6,2,45,4,12,0,350
DAMAN & DIU,DAMAN,2001,6,0,0,34,14,7,0,194
DAMAN & DIU,DIU,2001,1,0,0,6,9,2,0,45
DAMAN & DIU,TOTAL,2001,7,0,0,40,23,9,0,239
DELHI UT,CENTRAL,2001,29,28,42,1595,9,134,4,3750
DELHI UT,DELHI UT TOTAL,2001,547,381,624,19276,165,2183,113,54384
DELHI UT,EAST,2001,56,24,47,1651,20,143,11,4447
DELHI UT,G.R.P.(RLY),2001,11,1,11,1430,0,19,0,1630
DELHI UT,I.G.I. AIRPORT,2001,2,0,2,52,1,483,0,625
DELHI UT,NEW DELHI,2001,11,9,22,1237,14,296,0,2660
DELHI UT,NORTH,2001,28,28,52,1364,11,159,4,3998
DELHI UT,NORTH EAST,2001,62,36,74,961,7,57,20,3449
DELHI UT,NORTH WEST,2001,134,103,122,2850,20,139,25,10001
DELHI UT,S.T.F.,2001,0,0,0,0,0,0,0,0
DELHI UT,SOUTH,2001,83,65,120,4220,46,373,15,10745
DELHI UT,SOUTH WEST,2001,61,42,74,1816,32,182,16,5389
DELHI UT,WEST,2001,70,45,58,2100,5,198,18,7690
LAKSHADWEEP,LAKSHADWEEP,2001,1,0,0,10,1,0,0,36
LAKSHADWEEP,TOTAL,2001,1,0,0,10,1,0,0,36
PUDUCHERRY,PONDICHERRY,2001,25,9,4,528,100,23,1,4068
PUDUCHERRY,TOTAL,2001,25,9,4,528,100,23,1,4068
ANDHRA PRADESH,ADILABAD,2002,100,37,40,226,80,135,20,4675
ANDHRA PRADESH,ANANTAPUR,2002,166,28,21,356,135,109,9,4467
ANDHRA PRADESH,CHITTOOR,2002,105,28,14,832,71,172,16,6306
ANDHRA PRADESH,CUDDAPAH,2002,91,16,11,205,92,52,21,3324
ANDHRA PRADESH,EAST GODAVARI,2002,97,25,12,1206,100,262,11,7931
ANDHRA PRADESH,GUNTAKAL RLY.,2002,0,1,2,148,0,0,0,310
ANDHRA PRADESH,GUNTUR,2002,143,46,53,1182,144,346,13,7883
ANDHRA PRADESH,HYDERABAD CITY,2002,117,57,68,3777,128,1734,24,14413
ANDHRA PRADESH,KARIMNAGAR,2002,160,99,60,404,191,357,45,7086
ANDHRA PRADESH,KHAMMAM,2002,106,48,11,431,107,219,13,5646
ANDHRA PRADESH,KRISHNA,2002,92,41,4,543,49,146,14,5318
ANDHRA PRADESH,KURNOOL,2002,124,45,17,308,76,185,11,4684
ANDHRA PRADESH,MAHABOOBNAGAR,2002,171,85,39,439,140,91,31,5354
ANDHRA PRADESH,MEDAK,2002,103,68,35,356,64,105,25,4208
ANDHRA PRADESH,NALGONDA,2002,109,41,18,321,87,184,37,5290
ANDHRA PRADESH,NELLORE,2002,84,46,23,542,46,157,10,5240
ANDHRA PRADESH,NIZAMABAD,2002,93,35,30,338,46,138,17,4417
ANDHRA PRADESH,PRAKASHAM,2002,67,21,13,259,124,86,5,3636
ANDHRA PRADESH,RANGA REDDY,2002,214,49,62,1450,61,597,51,10602
ANDHRA PRADESH,SECUNDERABAD RLY.,2002,12,0,3,350,0,2,0,444
ANDHRA PRADESH,SRIKAKULAM,2002,27,14,2,235,28,58,4,2486
ANDHRA PRADESH,VIJAYAWADA,2002,39,31,56,2808,5,784,9,9083
ANDHRA PRADESH,VIJAYAWADA RLY.,2002,3,1,1,328,0,5,0,410
ANDHRA PRADESH,VISAKHA RURAL,2002,54,14,4,195,36,40,2,2669
ANDHRA PRADESH,VISAKHAPATNAM,2002,20,8,7,573,13,240,3,2838
ANDHRA PRADESH,VIZIANAGARAM,2002,28,12,3,171,9,51,1,2432
ANDHRA PRADESH,WARANGAL,2002,131,52,20,413,240,175,45,6397
ANDHRA PRADESH,WEST GODAVARI,2002,69,54,19,826,68,303,12,6061
ANDHRA PRADESH,TOTAL,2002,2525,1002,648,19222,2140,6733,449,143610
ARUNACHAL PRADESH,CHANGLANG,2002,9,3,5,25,0,8,0,180
ARUNACHAL PRADESH,DIBANG VALLEY,2002,6,5,9,20,5,3,0,178
ARUNACHAL PRADESH,KAMENG EAST,2002,3,1,3,23,8,0,0,126
ARUNACHAL PRADESH,KAMENG WEST,2002,3,0,0,15,0,1,0,84
ARUNACHAL PRADESH,LOHIT,2002,14,3,5,24,0,2,0,169
ARUNACHAL PRADESH,PAPUM PARE,2002,3,3,42,94,0,3,0,383
ARUNACHAL PRADESH,SIANG EAST,2002,3,11,6,58,0,5,0,264
ARUNACHAL PRADESH,SIANG UPPER,2002,0,3,1,7,0,0,0,44
ARUNACHAL PRADESH,SIANG WEST,2002,4,4,7,50,3,2,0,331
